"id","title","slug","description","platform","appType","primaryColor","style","additionalNotes","createdAt","updatedAt","promptCount","isFreeTier","isArchived","userId"
"0802c243-3a77-4bfa-8110-f4be2307f82b","RLDS","rlds","RAGHUVEER REDDY LINGAMPALI DETECTIVE SERVICES PRIVATE Ltd (RLDS  Pvt Ltd )is headquartered in Kurnool, Andhra Pradesh and we having branches in main town like Hyderabad, Warangal, karminagar, Mahabubnagar, Anantapuram, Kurnool, Nandyal, Kadapa, Nellore, Tirupati, Guntur, Vijayawada, Viskapatanam, Ongole, Nellore, Rajamandry, Kakinada, vijayanagaram  Districts, Thourgh out Andhra Pradesh, Telangana, karnataka & Tamilnadu States. We have a team of highly skilled professionals and experts like chartered Accountants, Lawyers with proven experience in providing quality verification services. We have a team of highly skilled professionals and experts like lawyers and retired police department with proven experience in providing quality verification services. We at RAGHUVEER REDDY LINGAMPALI DETECTIVE SERVICES PRIVATE Ltd (RLDS  Pvt Ltd ) provide timely and accurate reports to meet the needs of each individual client. We proactively work with our clients, understand their business needs and uphold their business standards.

Our vision 
We are committed to provide all kind of verification solutions with more concentration on professionalism and tend to develop fruitful and long-term relationship with our clients, we know our employees are our greatest assets and empower our employees to grow professionally and personally offering wonderful work environment and to establish our branches services though out south India
Our Strength
Our Strength:
	Our team is well trained already we are utilizing the team for seizing vehicle in this we investigate the customer total profile personal profile and professional profile.
	Our teams Field Executives are dedicated in duty and provides best services to bank.
	Records and reports we maintain high degree of confidentiality and security.
	We have strong network across Andhra Pradesh, Telangana State, Karanataka, & Tamilnadu.
	Dedicated Team of Field Executives and experts to guide them.
	Our reports are in depth with high degree of confidentiality and security and also we have proven our work in Andhra Pradesh, Telangana State, Karanataka, & Tamilnadu.
	 .
Our dedicated team of qualified professionals will provide personalized services tailored to customer needs and all our services are competitive and affordable. 
We will provide the data with in time bond, we are having good conduct in time management. 
Our reports are in detail, comprehensive and understandable and will be provided in prescribed format with high degree of confidentiality and security of safe guard customer information.  

Brief profile of promoter: 
RAGHUVEER REDDY LINGAMPALI DETECTIVE SERVICES PRIVATE Ltd (RLDS Pvt. Ltd ) was started this year 2019 by me L Raghuveer Reddy at Kurnool.

EXPERIENCE: 
The firm is established during the year 2019  and then we have empaneled in SBI, KARNATAKA Bank for two States for Outsourced Verification Agency(OVA) We are very much interested to serve the FINOVA CAPITAL PVT LTD., . We are giving services all over Andhra Pradesh and Telangana. I am already having empanelment with SBI, all banks, financial institutions & software companies  in the name of RAGHUVEER REDDY LINGAMPALI DETECTIVE SERVICES PRIVATE Ltd (RLDS  Pvt Ltd ) . upto now our achievements is 

1)	Our work will be in a disciplinary manner.  
2)	We are very good in Outsourced Verification Agency (OVA) and produce confidential report to bank and we don’t disclose customer data at any cost.
3)	Credit Verification
4)	Address Verification 
5)	Salaried Verification
6)	Business Verification
7)	Vendor Background Verification
8)	Due Diligence Verification prior to vendor
Employee Background Checks
1)	Current Address Verification
2)	Permanent Address Verification
3)	Previous/ Current Employment Verification
4)	Reference Checks
5)	Premarital Verification
Premarital Verification 
1)	Family member verification
2)	Address verification
3)	Neighborhood Confirmation
4)	Current Employment Verification
5)	Previous Employment Verification
6)	Discreet Verification with colleagues","OTHER","DESKTOP","#0a4fbd","Financial & Banking","first create admin login page and dashboard
4","2025-09-25 17:26:39.482","2025-09-25 17:26:39.482","0","true","false","196499ab-8c4e-4afd-8e52-e5aa9c485774"
"083208b3-797e-49fd-afd8-6beb7ae732e4","Farmer Helper app","farmer-helper-app","App Overview

App Name: AgroAssist (example)
Purpose: To help farmers make informed agricultural decisions by providing instant, data-driven advice through a chatbot interface.

Core Functions:

Recommend suitable fertilizers based on soil type and crop.

Suggest best seeds or crop varieties for the local climate.

Offer pest and disease control strategies.

Provide weather forecasts and planting schedules.

Connect to local agricultural experts or suppliers if needed.

🧩 Core Components
1. Frontend (User Interface)

Platform: Android (primary), with web and iOS extensions.

Tech Stack:

Mobile: Flutter or React Native (for cross-platform development)

Web: React.js or Next.js

UI Features:

Simple, icon-based interface (usable even by semi-literate farmers)

Voice input & output (support for local languages)

Offline mode for areas with poor connectivity

Chat interface with text and voice options

2. Backend (Server & AI Engine)

Tech Stack:

Server: Node.js / FastAPI / Django

Database: PostgreSQL (for structured data), MongoDB (for chat logs)

AI/NLP Engine:

Use OpenAI GPT-based API or open-source models like LLaMA or Falcon (fine-tuned for agricultural context)

Integrate with a knowledge base containing agricultural data (FAO, ICAR, local university datasets)

Use LangChain or RAG (Retrieval-Augmented Generation) for context-aware answers

3. Data Sources Integration

Weather APIs: OpenWeatherMap, Tomorrow.io for forecasts

Soil Data APIs: Government or local agricultural departments

Fertilizer & Pesticide Databases: Local suppliers or public datasets

Local Language Models: Translation and NLP support for regional dialects (via Google Translate API or open-source equivalents)

4. Core Chatbot Workflow

User Query Example:

“My rice crop has brown spots on the leaves, what should I do?”

Workflow:

NLP engine detects crop type + problem (→ pest/disease detection).

Query knowledge base or pest control database.

Provide treatment recommendations (organic or chemical options).

Suggest nearest suppliers or government advisories.

Optionally — display images for pest identification (AI-based image recognition using TensorFlow Lite or YOLO).

5. Key Features
Feature	Description
🧠 AI Chatbot	Conversational assistant trained on local farming knowledge
📍 Localization	Supports multiple languages & local dialects
🌦️ Weather Updates	Daily and weekly forecasts for the user’s location
🧪 Soil & Fertilizer Guidance	Suggests fertilizer type and quantity
🐛 Pest Detection	Farmers can upload images for pest diagnosis
📞 Expert Connect	Option to call or message certified agronomists
📊 Dashboard	Overview of crop status, rainfall, and soil conditions
📶 Offline Mode	Stores essential data for use without internet","OTHER","MOBILE","#1b1c1d","Creative & Artistic","Chatbot for Farmers — Specific Requirement Features
1. Functional Requirements (Core Features)

These define what the system should do.

1.1 Chatbot Interaction

The chatbot must allow users to type or speak their questions.

Must support multilingual chat (e.g., English, Tamil, Hindi, Telugu, etc.).

Provide voice replies using Text-to-Speech (TTS) for accessibility.

Should recognize agricultural terminology, crop names, and pest names.

Offer predefined question buttons for common queries (e.g., “Fertilizer Advice,” “Pest Control Tips,” “Seed Suggestion”).

1.2 Fertilizer Recommendation

Suggest fertilizer type (organic/inorganic) based on:

Crop type

Soil type

Growth stage

Provide correct dosage, timing, and application method.

Include a “Fertilizer Cost Estimator” based on local market prices.

1.3 Seed Selection

Suggest crop or seed varieties based on:

Region and soil data

Seasonal weather conditions

Water availability

Display recommended brands or government-certified seed suppliers nearby.

1.4 Pest and Disease Control

Users can:

Describe symptoms (text or voice)

Upload an image of affected crop (for image-based pest detection)

Chatbot analyzes image or text using AI and suggests:

Pest name or disease

Suitable pesticide or natural control method

Preventive care tips

1.5 Weather and Climate Updates

Provide daily & weekly forecasts:

Temperature, rainfall, humidity, wind

Send weather alerts for:

Heavy rain

Drought warnings

Pest outbreak conditions

1.6 Expert Consultation

Farmers can request to connect with an agricultural officer or expert.

Support:

In-app chat/call option

Appointment scheduling

Expert feedback form

1.7 Local Market Information

Display daily crop price updates from local markets.

Suggest best time to sell or harvest based on price trends.

1.8 Knowledge Base Access

Provide a searchable library of:

Farming best practices

Government schemes

Organic farming techniques

Accessible offline for limited internet users.

1.9 Notifications & Alerts

Push notifications for:

Weather warnings

New government subsidies or schemes

Pest outbreaks or seasonal advice

1.10 User Profile Management

Farmers can create a simple profile with:

Name, location (GPS-based), crops grown, land area

Store preferences for:

Language

Crop type

Allow edit/update profile anytime.","2025-11-04 12:00:07.086","2025-11-04 12:01:53.158","1","true","false","be640bd2-15a2-471c-800b-a310040c99ca"
"08e2759d-8d2e-4a02-8a22-91c0c85eed2f","Dashboard","dashboard","it is a dashboard application which is used to monitor the employees based on their daily log activities. it have the totally of 4 horizontal menus which is Dashboard, log work, work history, workflow, teammanagement, add new project, add new employee. and vertical menu should have search tab, name of the user, anf three vertical dots, 
mainly the dashboard should have five different type of graphs which is 3d pie chart as Task allocation, line graph as task allocation by QA, 3d horizontal bar as issue/observation by QA,   3d pie chart as defect ratio, slanting 3d pie chart as bug vs task. and additionally it should have quick actions which named as add employee, new project, generate report.

and on the top of the all graphs it should have a filter section for the graphs and the filters should have date range, which team and it should have two buttons as apply and reset.","CURSOR","WEB","#8B5CF6","Corporate & Professional","the design should be a eye catchy with best animations and it should have the 3d graphs and charts.","2025-10-23 04:40:05.459","2025-10-23 04:41:23.411","1","true","false","d31a7ece-0574-40de-8e16-244e38247f5d"
"094e4d2c-7eda-4343-9e8b-e863cbe2b803","Teenage Monitor","teenage-monitor","Teenagers often struggle with unhealthy lifestyle habits (irregular sleep, poor diet, excessive screen time, sedentary routines). Traditional habit-tracking apps are static, one-size-fits-all, and lack personalization. There is a need for AI-driven solutions that can adapt to each teen’s behavior, psychology, and environment to provide personalized nudges, interventions, and motivation.","LOVABLE","MOBILE","#3B82F6","Modern & Minimalist","Make It As Good As Possible","2025-09-28 03:13:05.64","2025-09-28 03:14:05.319","1","true","false","c7c1faa6-ac26-42de-9052-ec979c076b29"
"09f73fb6-6ce7-4579-914f-f294704484e6","flash light with iphone and the android","flash-light-with-iphone-and-the-android","this project will make the mobile flash light to turn on and off","CLAUDE","MOBILE","#3B82F6","Corporate & Professional","","2025-09-26 14:32:19.377","2025-09-26 14:43:32.086","1","true","false","f3f0a4a2-1736-4c61-b856-ac9c2d84e186"
"0a73b9a5-726f-43c9-ba6d-e1e4b7745203","Digital wardrobe","digital-wardrobe","Create digital wardrobe webapp","V0","WEB","#10B981","Modern & Minimalist","","2025-09-20 16:48:46.584","2025-09-20 16:50:04.941","1","true","false","d0264aaa-b7a3-421f-8dce-e2fbaf98614b"
"0a7528e6-f1f8-4ef2-b578-0dbe89ae1467","ecome","ecome","fully working ecomerce site","LOVABLE","WEB","#ffffff","E-commerce & Retail","","2025-09-24 10:54:11.897","2025-09-24 11:10:52.406","3","true","false","90549986-05f7-4025-abec-c82bf3bd8e06"
"0ab69ae1-f159-4136-8da1-cce2c279a6a9","AI Video Generator","ai-video-generator","the app must be like the website faceless.video ai .they want to generete ai video like shorts,reels and long videos for social media like youtube,instagram..etc","LOVABLE","MOBILE","#3B82F6","Modern & Minimalist","the options to connect the social media channel,insta pages.etc","2025-10-25 11:11:28.065","2025-10-25 11:30:45.76","2","true","false","0ffaad49-930b-408e-86f5-5569ae22a394"
"0ae054b9-5c58-4cb5-9019-5f96c3316fd6","MyWellness","mywellness","Project Description:
The Localized Mental Wellness Tracker is designed to help individuals monitor and improve their mental well-being in a personalized and accessible way. It allows users to log daily moods, sleep patterns, stress levels, and other mental health indicators. Over time, the system identifies patterns and provides insights, tips, and suggestions to help users manage stress, improve sleep, and maintain overall mental wellness. The platform also connects users with counselors or support resources when needed. It emphasizes privacy and data security, ensuring that personal mental health information is safely stored and used solely to enhance individual well-being.","BOLT","WEB","#8B5CF6","Healthcare & Medical","","2025-10-17 13:25:12.86","2025-10-19 04:44:59.415","5","true","false","70c85a35-d401-4a46-af20-05dd16f216f5"
"0b4c9924-8d92-4420-8631-801bb66699df","Sai Technologies","sai-technologies","This system is designed to be budget-friendly, scalable, and user-friendly, 
enabling Madura Papers to streamline production and expand its reach in the 
educational stationery sector.","LOVABLE","WEB","#3B82F6","Corporate & Professional","","2025-09-25 13:02:21.511","2025-09-25 13:02:21.511","0","true","false","9239cc08-7ea5-4843-ac38-ba6addc1d285"
"0b98170e-e7dc-40ed-8cb7-d11211b51b6c","Tutorate","tutorate","1. App Idea / Core Concept:

An AI-powered web application for corporate trainers that instantly generates a complete course structure—including modules, lesson objectives, and quizzes—from a single topic sentence. Our goal is to drastically reduce the course creation lifecycle from weeks to minutes.

2. Target User Persona:

Name: Alex

Role: Corporate Trainer / L&D Specialist

Background: Alex is responsible for upskilling employees in a fast-paced tech company. He is skilled at teaching but is bogged down by the administrative and creative burden of content creation.

Pain Points:

Manually creating course materials is incredibly time-consuming and tedious.

The content he creates can quickly become outdated due to the slow creation process.

He struggles to structure new, unfamiliar topics into logical learning paths.

Goal: To be able to generate a solid first draft of any course instantly, so he can focus his energy on refining the content and delivering high-impact training sessions.

3. Problem to Solve:

Corporate trainers spend an excessive amount of time manually outlining courses, writing learning objectives, and creating assessments. This slow, labor-intensive process makes it difficult to respond quickly to new training needs and keeps trainers from focusing on their primary strength: teaching.

4. Core MVP Feature Set (The ""Must-Haves""):

Feature 1: Topic-to-Outline Generation

User Action: The user enters a course topic into a single text input field (e.g., ""Teach Digital Payments Security"").

System Response: The AI processes the request and generates a structured course outline consisting of logical Modules and Lessons within each module.

Feature 2: Content Deep-Dive

User Action: The user can click on any generated lesson.

System Response: The AI generates and displays 3-5 clear, actionable Learning Objectives for that specific lesson.

Feature 3: Assessment Generation

User Action: The user can click on any generated module.

System Response: The AI generates a simple 3-question multiple-choice quiz for that module, complete with options and an indicated correct answer.

Feature 4: Human-in-the-Loop Editing

User Action: The user can click on any generated text (module title, lesson name, objective, quiz question) and edit it directly on the page.

System Response: The text updates in real-time. This ensures the trainer remains in full control.

Feature 5: Simple Export

User Action: The user clicks an ""Export"" button.

System Response: The entire course structure is exported and downloaded as a clean, well-formatted Markdown (.md) or basic PDF file.

5. User Flow for the MVP:

Landing: The user arrives at a clean page with a single call to action: a text box asking, ""What course do you want to create?""

Input: The user types their topic and clicks ""Generate.""

Generation: The app displays a loading animation while the AI builds the course.

Review: The generated course outline appears as a nested list or accordion view.

Refine: The user expands modules/lessons, reviews the AI-generated content (objectives, quizzes), and makes any necessary edits.

Export: Once satisfied, the user clicks ""Export to PDF"" and receives their ready-to-use course document.

6. What to Exclude for the MVP (To Maintain Focus):

User accounts, login, or saving projects in the cloud.

Multiple export formats like PPT, video scripts, etc. (Focus on one simple format first).

Multi-language capabilities.

Generation of full-length lesson content or slide visuals.

Any form of payment or subscription model.","LOVABLE","WEB","#06B6D4","Corporate & Professional","","2025-09-26 12:41:01.895","2025-09-26 13:21:57.227","2","true","false","ad51a399-f0e9-4e56-a6bb-b238f2ca10d2"
"0c4213d0-c374-48fd-84c5-2fd2af12dae1","SPEECH TO SIGN LANGUAGE","speech-to-sign-language","MY PROJECT MAINLY FOCUS ON SPEECH CONVERT INTO  SIGN LANGUAGE AND WE CAN CHOOSE ANY TYPE OF SIGN LANGUAGE LIKE ENGLISH , TAMIL, ASL , ISL.( I NEED A SETTING FOR TRANSLATOR FOR CHOOSING LANGUAGE","LOVABLE","WEB","#14B8A6","Custom Style","I NEED A ANIMATION FOR SIGN LANGUAGE IN ENGLISH AND TAMIL I NEED A 3 D ANIMTION","2025-09-25 07:13:39.688","2025-09-25 07:14:47.195","1","true","false","c9c326c6-323a-4606-bdc7-be89def009ca"
"0c8fa814-95d9-435c-ac0c-a84384d4ec34","my website","my-website","Community Problem Reporting System (CPRS) A web system where residents report local problems, and government officers (admins) handle, update, and mark them as solved. 👥 User Roles (Updated) 1. Resident (User) * Registers & logs in. * Reports local problems (road damage, garbage, broken lights, etc.). * Uploads image, description, and location. * Can view the progress of their report (Pending → In Progress → Solved). 2. Admin (Government Officer) * Login through admin panel. * Views all submitted reports. * Assigns work to staff or marks issue as: * Pending – just received * In Progress – work started * Resolved – issue solved * Adds update messages (like “Repair scheduled tomorrow”). 3. Public Visitor (Optional) * Can only view solved issues on the homepage. * This helps show transparency — people can see the results of government action. (They don’t solve issues, just see what’s fixed.) 🔄 Workflow Example 1️⃣ Resident submits a report (e.g. “Streetlight not working in Station Road”). 2️⃣ Admin (Government Officer) checks the report in the admin panel. 3️⃣ Admin updates the status to “In Progress” and later “Resolved” once fixed. 4️⃣ Resident can log in anytime to check the latest status. 5️⃣ Public can view resolved reports as proof of government work. 🧠 Bonus Improvement (Optional) You can add a “Department” field in reports — like: * Road Department 🚧 * Electricity Board 💡 * Waste Management 🗑️ most imported thisngs is code must like coding in hand give siple coding and beautiful website in php","CLAUDE","WEB","#14B8A6","Social & Community","look like simple and professional","2025-11-04 10:25:49.346","2025-11-04 10:26:49.771","1","true","false","59c501aa-3f7d-44ca-91d3-b4b5b533bf50"
"0cf4361f-643b-4da2-8d71-1b88763e335e","Create University Management System","create-university-management-system","Create University Management System
 Header navigation main page login before(index)( home, contact, academic (programms offered(ai generate)), syllabus(ai generate), about us, admission (admission form, eligiblity(ai auto generate)), examinations (notification, result, timetable (ai auto generate) ), login(Admin Login, Faculty Login, Student Login)).
 
Admin Login
Dashboard-module
Course Add- module(select Program(UG,PG,ENGINEERING, CERTIFICATE, PARAMEDICAL, MBA, MCA, DIPLOMA),course name, select year, add subject with course code, maximum marks, minimum marks, obtain marks(obtain marks not entry course add student bio markstatement create time show on obtain marks and semester wise subject select show on subject entry obtain marks to auto calculate with percentage, obtain total, max total, minimum total, grade, cgpa and semester wise generate markstatem in student bio show and button edit, pdf, delete) semester wise create and semester wise show Markstaemt module in Faculty Login and Admin Login ).
Faculty Login Create-module(Username Password manual input, photo, name, course (select on course add), dob, mail id, contact number ) faculty create history show add button in view, edit, delete and faculty controll student details show on tabal and button in view, edit, delete.
Student Login Create-module(Username Password manual input, Program(UG,PG,ENGINEERING, CERTIFICATE, PARAMEDICAL, MBA, MCA, DIPLOMA), photo, name, course (select on course add), faculty(select on Faculty Login Create) dob, mail id, Year of entrollment, duration, batch, mail id, contact number, Programme) Student create history show  and program wise student filter in Program add button in view, edit, delete.
Examination-module (examtime table create coruse add select after select on year subject show date with time and auto table format generate and student login examination- module show timetable button add edit, delete, pdf show. course (select on course add), course wise select on student , Faculty (select on Faculty Login Create)), course in subject wise examination questions create(course add in subject in semester wise), mcq question(answer auto verify to show on admin and faculy login after result select student bio show on result), exam complete on show in view history in student bio and faculty login examination module and admin login examination module show. Take exam in student login(examination module) student Verify dob entry take exam fill on the answers fill after submit .student exam finesh to submit after subject wise with examnimation add button delete,pdf,edit show on histroy in admin login and student login examination-module.
Payment-module (select on Course add, Amount in tuion fee, examfee and history show view and stundent bio show on payment history and account details manual create. Student login  payment pay now after upi, debit card, create card, net banking, qr with time 5minute.  (select on Course add, Amount in tuion fee, examfee and history show view and stundent bio show on payment history and account details manual create. Student login  payment pay now after upi, debit card, create card, net banking, qr with time 5minute. Payment after recipet generation on student bio history and admin login history student bio click history payment recipte show
Result declaration-module  (examination mcq question(answer auto verify to show on admin and faculy login after result select student bio show on result).
Result-module (examination-module answer in subject wise show mcq question(answer auto verify to show on admin and faculy login after result select student bio show on result)

Faculty Login-module and page
Dashboard-module
Student Login Create-module(Username Password manual input, photo, name, course (select on course add), faculty(select on Faculty Login Create) dob, mail id, Year of entrollment, duration, batch, mail id, contact number, Programme) Student create history show add button in view, edit, delete.
Examination-module  (examtime table create coruse add select after select on year subject show date with time and auto table format generate and student login examination- module show timetable button add edit, delete, pdf show. course (select on course add), course wise select on student , Faculty (select on Faculty Login Create)), course in subject wise examination questions create(course add in subject in semester wise), mcq question(answer auto verify to show on admin and faculy login after result select student bio show on result), exam complete on show in view history in student bio and faculty login examination module and admin login examination module show. Take exam in student login(examination module) student Verify dob entry take exam fill on the answers fill after submit .student exam finesh to submit after subject wise with examnimation add button delete,pdf,edit show on histroy in admin login and student login examination-module.
Payment-module  (select on Course add, Amount in tuion fee, examfee and history show view and stundent bio show on payment history and account details manual create. Student login  payment pay now after upi, debit card, create card, net banking, qr with time 5minute. Payment after recipet generation on student bio history and admin login history student bio click history payment recipte show
Result declaration-module  (examination mcq question(answer auto verify to show on admin and faculy login after result select student bio show on result).
Markstatement create-module (student bio select automatic add course already student bio course data get create markstatement show on semester wise select subject course year, code, subjects,minmum marks, maximum mark already course add declerd and obtain mark blank manual entry subject after entry to submit auto pdf generte and ms.pdf file provide that file format using and student bio click to show on markstatement semester wise add button in edit, pdf, delete, download (Course Add (select Program(UG,PG,ENGINEERING, CERTIFICATE, PARAMEDICAL, MBA, MCA, DIPLOMA),course name, select year, add subject with course code, maximum marks, minimum marks, obtain marks(obtain marks not entry course add student bio markstatement create time show on obtain marks and semester wise subject select show on subject entry obtain marks to auto calculate with percentage, obtain total, max total, minimum total, grade, cgpa and semester wise generate markstatement in student bio show and button edit, pdf, delete) semester wise create and semester wise show Markstatement module in Faculty Login and Admin Login ))  )


Student  Login-module and page
Dashboard-module(Student  Bio Show )
Examination-Take Exam (Admin login and Faculty Login)
Payment-module get (Student login  payment pay now after upi, debit card, create card, net banking, qr with time 5minute. Payment after recipet generation on student bio history and admin login history student bio click history payment recipte show
Result declaration-module  (examination mcq question(answer auto verify to show on admin and faculy login after result select student bio show on result).
Result-module (examination mcq question(answer auto verify to show on admin and faculy login(result decleration- module ) after result module select student bio show on result)


Add style mobile view and desktop view classic design complete full source code provided and without pdo method and password_hash normal mysql php(php.version 8.1) source code and username is admin password is admin123 full complete source code provide merge all code single .php file complete provided and this funtion some people same time login to updation process accepted. attrative desgin and colour full animation view in mobile view and desktop view <style> complete source code provided.","BOLT","WEB","#3B82F6","Educational & Learning","","2025-09-26 16:57:41.997","2025-09-26 17:03:08.221","3","true","false","bc0d60ae-9ab0-489a-99a5-7f464407b1c6"
